timestamp,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad,quat_rel_x,quat_rel_y,quat_rel_z,quat_rel_w
1763250278.4315948,0.007402,-0.008982,0.00397,-0.001556,0.00398,-0.001233,-0.033622,-0.03396049999999999,-0.00593100000000002,0.0336872513055563,0.03625383812899044,0.01622466317034361,0.01987061095204695,0.9990133023870695
1763250278.4639342,-0.000169,0.003831,0.008765,-0.001881,0.005069,-7.7e-05,-0.033476,-0.033867499999999995,-0.005916000000000032,0.033541108039088934,0.03637595900556413,0.016135955591895443,0.019834692311070802,0.999011013715308
1763250278.4962735,-0.003351,-0.00183,0.001052,-0.003187,0.003379,-0.000899,-0.033313,-0.033937499999999995,-0.005915000000000004,0.033377941530268226,0.03652546193710511,0.016038841850162404,0.01988210851192335,0.9990061801327891
1763250278.528613,-0.006943,0.004868,-0.008821,-0.001466,0.004731,0.000672,-0.033318,-0.03418149999999999,-0.00593699999999997,0.033382924267898274,0.03645956871295579,0.016052558163471464,0.020000280953688648,0.9990060079836593
1763250278.5609527,-0.002797,0.005039,-0.007785,-0.001928,0.005995,0.000499,-0.033461,-0.0344015,-0.005963999999999969,0.03352609171261815,0.036257520977132036,0.01615083600620669,0.020094965825157598,0.999009877337246
1763250278.593292,-0.000262,0.007573,-0.00303,-0.002732,0.006802,-0.001825,-0.033706,-0.0345505,-0.005987999999999993,0.03377131260891195,0.0361049231875807,0.016293574430610136,0.02015544146331592,0.999011867864097
1763250278.6256313,0.012316,-0.002518,-0.003063,-0.00292,0.002808,0.00096,-0.033959,-0.03419849999999999,-0.005967999999999973,0.0340245945572308,0.036072796432231644,0.01641791882145708,0.019972105475715134,0.9990146747180433
1763250278.657971,0.003152,0.003805,-0.000503,-0.004405,0.004396,0.000416,-0.033882,-0.033882499999999996,-0.005935000000000024,0.033947487046161025,0.036013174524076534,0.016380193348082,0.019810959181798992,0.9990206536518027
1763250278.6903105,0.009013,0.003236,0.001338,-0.00303,0.005541,-0.000511,-0.033949,-0.0336235,-0.005915000000000004,0.03401458549874558,0.036013081056866736,0.016409886071645292,0.019678929925759116,0.9990227791941905
1763250278.7226498,-0.000715,0.00406,0.004299,-0.003815,0.005278,-0.000379,-0.03404,-0.033452499999999996,-0.005902999999999992,0.03410565934367984,0.036069860933503034,0.01644573662244424,0.019595523758571737,0.9990217807074129
1763250278.7549891,-0.001351,0.00257,0.008348,-0.002107,0.005819,-0.000698,-0.034228,-0.03353249999999999,-0.005919000000000008,0.03429385637279818,0.03620804937887701,0.01652657061845363,0.019641005510417784,0.999014554711947
1763250278.7873287,0.000844,0.006046,0.005006,-0.002912,0.004855,-0.001243,-0.034415,-0.03348849999999999,-0.005923000000000012,0.034481027559935234,0.03631252512536901,0.01660807128212236,0.01962181496651028,0.9990097881726322
1763250278.8196683,-0.001125,0.003991,0.001209,-0.003975,0.004546,-0.002371,-0.034656,-0.03343349999999999,-0.005928999999999962,0.03472227829311401,0.036360444719263786,0.01672376236597892,0.019593183797631367,0.999006677145261
1763250278.8520076,-0.001865,0.003751,-0.003893,-0.003315,0.006209,-0.001165,-0.034837,-0.03357149999999999,-0.005948999999999982,0.03490342425958644,0.036319284595288895,0.016821766360879585,0.019656017930132354,0.9990052946316734
1763250278.884347,0.001111,0.004733,0.003789,-0.00353,0.007504,0.000218,-0.035033,-0.033659499999999995,-0.005966000000000027,0.035099625396481156,0.036302349022952936,0.016923693759109407,0.019695056979866725,0.999003419801716
1763250278.9166865,-0.000766,0.004071,0.004077,-0.003158,0.004748,0.003012,-0.035256,-0.03371249999999999,-0.005979999999999985,0.03532281054734562,0.036424267470865544,0.017023295366377016,0.01972595633954466,0.9989966800748491
1763250278.949026,-0.007527,-0.00107,0.002603,-0.003139,0.003328,0.000313,-0.035294,-0.0338715,-0.005996000000000001,0.03536083726196411,0.036535202034806084,0.017033633360197732,0.019812179023212164,0.9989907466584355
1763250278.9813654,-0.004797,-0.001997,0.001452,-0.002974,0.004789,-0.00029,-0.035205,-0.03401649999999999,-0.006005999999999956,0.03527178033693639,0.036578348590360535,0.01698619092121846,0.01988906786863432,0.9989884477368629
1763250279.0137048,-0.002067,-0.002925,0.000301,-0.002809,0.00625,-0.000893,-0.035117,-0.0341625,-0.006014999999999993,0.03518367661181209,0.03662252176415132,0.016938805181077366,0.019967033543019347,0.9989860786568368
