quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
-0.08253,0.061279,-0.170874,0.979916,-0.034212,0.003254,-0.009811,-0.002821,0.003163,-0.003763,0.091893,0.182688,-0.978867
-0.082832,0.061397,-0.17098,0.979865,-0.031097,0.018687,-0.009949,0.000938,0.003013,-0.005596,0.091996,0.183324,-0.978738
-0.083097,0.061692,-0.171083,0.979806,-0.0296,0.029819,-0.009154,-0.001285,0.004566,-0.003849,0.092459,0.183946,-0.978578
-0.083353,0.062026,-0.171185,0.979745,-0.022862,0.025662,-0.012011,-0.004166,0.002309,0.000658,0.093001,0.184565,-0.97841
-0.083495,0.062214,-0.171368,0.979689,-0.011832,0.021562,-0.017566,-0.000743,0.001584,0.001209,0.093283,0.184922,-0.978316
-0.083539,0.062449,-0.171561,0.979637,-0.000737,0.02118,-0.02077,0.000519,0.002393,0.000268,0.09369,0.185104,-0.978243
-0.083487,0.062639,-0.171776,0.979591,0.006109,0.025319,-0.019914,0.000975,0.003649,0.001129,0.094039,0.185087,-0.978212
-0.083374,0.062827,-0.171984,0.979553,0.009635,0.024397,-0.016034,0.001745,0.004843,-0.000819,0.094407,0.184949,-0.978203
-0.083293,0.063046,-0.172172,0.979512,0.005938,0.026826,-0.012713,0.00272,0.005403,-0.000583,0.094827,0.184883,-0.978175
-0.083214,0.063293,-0.17231,0.979479,0.004635,0.02637,-0.010928,0.002675,0.005035,4e-06,0.09531,0.184825,-0.978139
-0.083182,0.063496,-0.172425,0.979448,0.004551,0.021149,-0.010446,0.002284,0.003834,7.3e-05,0.095696,0.184841,-0.978098
-0.08315,0.063698,-0.172539,0.979418,0.004466,0.015928,-0.009964,0.001892,0.002633,0.000141,0.096081,0.184857,-0.978057
-0.083143,0.063893,-0.172657,0.979385,-0.001615,0.01224,-0.008448,0.001371,0.005406,0.003816,0.096441,0.184921,-0.97801
-0.083221,0.063967,-0.172707,0.979365,-0.007593,0.004946,-0.002977,0.002064,0.00514,0.00308,0.096548,0.185103,-0.977965
-0.083372,0.064038,-0.172693,0.97935,-0.011036,0.000692,0.005742,0.002844,0.004294,0.002509,0.096635,0.185417,-0.977897
-0.083519,0.064085,-0.172559,0.979358,-0.013106,-0.002051,0.011873,0.001713,0.004553,0.001057,0.096701,0.185708,-0.977835
-0.08368,0.064158,-0.172337,0.979378,-0.015868,-0.001848,0.02837,0.002058,0.008486,9.8e-05,0.096827,0.186022,-0.977763
-0.083932,0.064244,-0.171968,0.979416,-0.026852,-0.005329,0.036989,0.001216,0.005499,0.002754,0.096975,0.186505,-0.977656
-0.084204,0.064316,-0.171445,0.979479,-0.035129,-0.000526,0.065565,0.003812,0.006904,0.000802,0.097121,0.187005,-0.977546
