timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
1760474590.540110,-0.182393,-0.007791,0.277834,0.943122,0.010363,-0.009954,0.004091,0.000922,0.000521,0.000038,0.086655,0.348368,-0.933344
1760474590.540505,-0.182320,-0.007811,0.277878,0.943124,0.009102,-0.011347,0.004700,0.000916,0.000339,-0.000125,0.086592,0.348242,-0.933397
1760474590.571370,-0.182144,-0.007905,0.277991,0.943124,0.007217,-0.005607,0.006864,-0.000116,0.000686,0.000681,0.086358,0.347963,-0.933522
1760474590.601498,-0.182065,-0.007911,0.278047,0.943122,0.010608,-0.004799,0.006615,-0.000115,0.000688,0.000682,0.086323,0.347818,-0.933580
1760474590.601808,-0.181985,-0.007917,0.278103,0.943121,0.013998,-0.003992,0.006365,-0.000114,0.000689,0.000682,0.086288,0.347672,-0.933637
1760474590.632721,-0.181744,-0.007852,0.278167,0.943149,0.015556,-0.001970,0.000739,0.000725,0.000969,0.000540,0.086299,0.347192,-0.933815
1760474590.638716,-0.181496,-0.007904,0.278127,0.943208,0.012340,-0.013530,-0.007132,0.001235,0.001143,-0.002043,0.086047,0.346774,-0.933994
1760474590.683932,-0.181414,-0.007956,0.278104,0.943231,0.013122,-0.013804,-0.006517,0.001267,-0.000991,-0.001186,0.085894,0.346655,-0.934052
1760474590.684416,-0.181332,-0.008008,0.278080,0.943253,0.013904,-0.014079,-0.005901,0.001299,-0.003125,-0.000329,0.085742,0.346537,-0.934110
1760474590.715144,-0.181089,-0.008127,0.278157,0.943276,0.012245,-0.009397,0.009074,0.000150,-0.005774,0.000265,0.085410,0.346154,-0.934282
1760474590.718769,-0.180904,-0.008114,0.278378,0.943246,0.011168,-0.005537,0.017176,-0.001076,-0.004884,0.001659,0.085412,0.345791,-0.934416
1760474590.763946,-0.180833,-0.008094,0.278458,0.943236,0.010395,-0.004356,0.015291,-0.000440,-0.003381,0.000960,0.085440,0.345645,-0.934467
1760474590.764288,-0.180763,-0.008073,0.278538,0.943227,0.009621,-0.003175,0.013406,0.000196,-0.001878,0.000262,0.085469,0.345499,-0.934519
1760474590.794986,-0.180581,-0.008084,0.278680,0.943219,0.005356,-0.002395,0.002259,0.000202,-0.000387,0.000425,0.085400,0.345161,-0.934650
1760474590.798629,-0.180499,-0.008106,0.278661,0.943241,0.000008,-0.001727,-0.005878,0.000600,-0.001153,0.001265,0.085305,0.345026,-0.934709
